 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
50176.0 52224.0  0.0    0.0   584704.0 362501.9 1190400.0   111310.9  5760.0 5509.0 640.0  603.8     325   14.768  13      7.015   21.782
50176.0 48640.0 24480.0  0.0   593920.0 47512.3  1190400.0   111310.9  5760.0 5509.0 640.0  603.8     326   14.797  13      7.015   21.811
50176.0 48640.0 24480.0  0.0   593920.0 356342.7 1190400.0   111310.9  5760.0 5509.0 640.0  603.8     326   14.797  13      7.015   21.811
47104.0 48640.0  0.0   24864.0 593920.0 11878.2  1190400.0   135806.9  5760.0 5509.0 640.0  603.8     327   14.846  13      7.015   21.860
47104.0 48640.0  0.0   24864.0 593920.0 277293.8 1190400.0   135806.9  5760.0 5509.0 640.0  603.8     327   14.846  13      7.015   21.860
47104.0 48640.0  0.0   24864.0 593920.0 392696.9 1190400.0   135806.9  5760.0 5509.0 640.0  603.8     327   14.846  13      7.015   21.860
47104.0 48640.0 11390.9 24864.0 593920.0 589563.7 1190400.0   206493.3  5760.0 5509.0 640.0  603.8     328   14.846  13      7.015   21.860
47104.0 46592.0 17438.9  0.0   600576.0 256437.6 1190400.0   223197.3  5760.0 5509.9 640.0  603.8     328   14.893  13      7.015   21.907
47104.0 46592.0 17438.9  0.0   600576.0 566532.1 1190400.0   223197.3  5760.0 5509.9 640.0  603.8     328   14.893  13      7.015   21.907
45568.0 46592.0  0.0   20496.0 600576.0 239128.5 1190400.0   240389.3  5760.0 5509.9 640.0  603.8     329   14.917  13      7.015   21.932
45568.0 46592.0  0.0   20496.0 600576.0 538038.9 1190400.0   240389.3  5760.0 5509.9 640.0  603.8     329   14.917  13      7.015   21.932
44032.0 44032.0 27296.0  0.0   606720.0 181473.8 1190400.0   260141.4  5760.0 5509.9 640.0  603.8     330   14.955  13      7.015   21.970
44032.0 44032.0 27296.0  0.0   606720.0 496027.6 1190400.0   260141.4  5760.0 5509.9 640.0  603.8     330   14.955  13      7.015   21.970
42496.0 44032.0  0.0   25568.0 606720.0 145330.8 1190400.0   287445.4  5760.0 5509.9 640.0  603.8     331   14.996  13      7.015   22.010
42496.0 44032.0  0.0   25568.0 606720.0 435992.3 1190400.0   287445.4  5760.0 5509.9 640.0  603.8     331   14.996  13      7.015   22.010
42496.0 41984.0 29472.0  0.0   611328.0 85478.5  1190400.0   313061.4  5760.0 5509.9 640.0  603.8     332   15.040  13      7.015   22.055
42496.0 41984.0 29472.0  0.0   611328.0 415181.4 1190400.0   313061.4  5760.0 5509.9 640.0  603.8     332   15.040  13      7.015   22.055
40960.0 41984.0  0.0   25568.0 611328.0 48866.2  1190400.0   342565.4  5760.0 5509.9 640.0  603.8     333   15.087  13      7.015   22.102
40960.0 41984.0  0.0   25568.0 611328.0 366496.8 1190400.0   342565.4  5760.0 5509.9 640.0  603.8     333   15.087  13      7.015   22.102
39424.0 39424.0 25600.0  0.0   615936.0   0.0    1190400.0   368173.4  5760.0 5509.9 640.0  603.8     334   15.141  13      7.015   22.156
39424.0 39424.0 25600.0  0.0   615936.0 295492.1 1190400.0   368173.4  5760.0 5509.9 640.0  603.8     334   15.141  13      7.015   22.156
39424.0 39424.0 25600.0  0.0   615936.0 517111.1 1190400.0   368173.4  5760.0 5509.9 640.0  603.8     334   15.141  13      7.015   22.156
39424.0 39424.0 25600.0 39423.0 615936.0 594007.7 1190400.0   411341.4  5760.0 5509.9 640.0  603.8     335   15.141  13      7.015   22.156
43520.0 39424.0  0.0   39423.0 615936.0 335029.4 1190400.0   415229.4  5760.0 5509.9 640.0  603.8     335   15.217  13      7.015   22.232
43520.0 39424.0  0.0   39423.0 615936.0 530631.1 1190400.0   415229.4  5760.0 5509.9 640.0  603.8     335   15.217  13      7.015   22.232
43520.0 60928.0 12528.0  0.0   577024.0 195219.9 1190400.0   431093.5  5760.0 5509.9 640.0  603.8     336   15.240  13      7.015   22.255
43520.0 60928.0 12528.0  0.0   577024.0 516758.1 1190400.0   431093.5  5760.0 5509.9 640.0  603.8     336   15.240  13      7.015   22.255
58880.0 60928.0  0.0   25344.0 577024.0 207062.5 1190400.0   443077.5  5760.0 5509.9 640.0  603.8     337   15.268  13      7.015   22.282
58880.0 60928.0  0.0   25344.0 577024.0 529159.1 1190400.0   443077.5  5760.0 5509.9 640.0  603.8     337   15.268  13      7.015   22.282
51712.0 56320.0 26304.0  0.0   579072.0 219588.4 1190400.0   467397.5  5760.0 5509.9 640.0  603.8     338   15.308  13      7.015   22.323
51712.0 56320.0 26304.0  0.0   579072.0 520078.4 1190400.0   467397.5  5760.0 5509.9 640.0  603.8     338   15.308  13      7.015   22.323
53760.0 56320.0  0.0   28352.0 579072.0 208183.6 1190400.0   491685.5  5760.0 5509.9 640.0  603.8     339   15.350  13      7.015   22.365
53760.0 56320.0  0.0   28352.0 579072.0 520459.2 1190400.0   491685.5  5760.0 5509.9 640.0  603.8     339   15.350  13      7.015   22.365
48640.0 52224.0 24288.0  0.0   588800.0 200015.6 1190400.0   520069.6  5760.0 5509.9 640.0  603.8     340   15.393  13      7.015   22.408
48640.0 52224.0 24288.0  0.0   588800.0 505922.4 1190400.0   520069.6  5760.0 5509.9 640.0  603.8     340   15.393  13      7.015   22.408
50688.0 52224.0  0.0   24640.0 588800.0 141231.5 1190400.0   544365.6  5760.0 5509.9 640.0  603.8     341   15.460  13      7.015   22.474
50688.0 52224.0  0.0   24640.0 588800.0 447232.8 1190400.0   544365.6  5760.0 5509.9 640.0  603.8     341   15.460  13      7.015   22.474
46080.0 49152.0 24640.0  0.0   595968.0 27925.9  1190400.0   569021.6  5760.0 5509.9 640.0  603.8     342   15.517  13      7.015   22.532
46080.0 49152.0 24640.0  0.0   595968.0 254309.3 1190400.0   569021.6  5760.0 5509.9 640.0  603.8     342   15.517  13      7.015   22.532
46080.0 49152.0 24640.0  0.0   595968.0 369179.9 1190400.0   569021.6  5760.0 5509.9 640.0  603.8     342   15.517  13      7.015   22.532
46080.0 49152.0 24640.0 11664.0 595968.0 579963.1 1190400.0   645699.4  5760.0 5509.9 640.0  603.8     343   15.517  13      7.015   22.532
49152.0 49152.0  0.0   14256.0 595968.0 228252.7 1190400.0   656307.4  5760.0 5509.9 640.0  603.8     343   15.578  13      7.015   22.593
49152.0 49152.0  0.0   14256.0 595968.0 370222.4 1190400.0   656307.4  5760.0 5509.9 640.0  603.8     343   15.578  13      7.015   22.593
46080.0 47616.0 23184.0  0.0   600576.0 11953.6  1190400.0   670515.5  5760.0 5509.9 640.0  603.8     344   15.608  13      7.015   22.623
46080.0 47616.0 23184.0  0.0   600576.0 322745.5 1190400.0   670515.5  5760.0 5509.9 640.0  603.8     344   15.608  13      7.015   22.623
46080.0 47616.0  0.0   27296.0 600576.0   0.0    1190400.0   692691.5  5760.0 5509.9 640.0  603.8     345   15.645  13      7.015   22.660
46080.0 47616.0  0.0   27296.0 600576.0 287372.5 1190400.0   692691.5  5760.0 5509.9 640.0  603.8     345   15.645  13      7.015   22.660
46080.0 47616.0 15680.0 27296.0 600576.0 600576.0 1190400.0   710131.6  5760.0 5509.9 640.0  603.8     346   15.645  13      7.015   22.660
41984.0 44032.0 25312.0  0.0   605184.0 231549.4 1190400.0   720019.6  5760.0 5509.9 640.0  603.8     346   15.707  13      7.015   22.721
41984.0 44032.0 25312.0  0.0   605184.0 545603.8 1190400.0   720019.6  5760.0 5509.9 640.0  603.8     346   15.707  13      7.015   22.721
43520.0 44032.0  0.0   29408.0 605184.0 193402.5 1190400.0   745379.6  5760.0 5509.9 640.0  603.8     347   15.754  13      7.015   22.768
43520.0 44032.0  0.0   29408.0 605184.0 507681.6 1190400.0   745379.6  5760.0 5509.9 640.0  603.8     347   15.754  13      7.015   22.768
39936.0 41984.0 25312.0  0.0   611328.0 146592.7 1190400.0   774795.6  5760.0 5509.9 640.0  603.8     348   15.801  13      7.015   22.816
39936.0 41984.0 25312.0  0.0   611328.0 451994.2 1190400.0   774795.6  5760.0 5509.9 640.0  603.8     348   15.801  13      7.015   22.816
40960.0 41984.0  0.0   25536.0 611328.0 85538.1  1190400.0   800147.6  5760.0 5509.9 640.0  603.8     349   15.861  13      7.015   22.876
40960.0 41984.0  0.0   25536.0 611328.0 370688.0 1190400.0   800147.6  5760.0 5509.9 640.0  603.8     349   15.861  13      7.015   22.876
40960.0 41984.0  0.0   25536.0 611328.0 492884.9 1190400.0   800147.6  5760.0 5509.9 640.0  603.8     349   15.861  13      7.015   22.876
40960.0 41984.0 40928.0 25536.0 611328.0 595784.0 1190400.0   822563.6  5760.0 5509.9 640.0  603.8     350   15.861  13      7.015   22.876
40960.0 67584.0 40928.0  0.0   563712.0 283866.1 1190400.0   862290.5  5760.0 5509.9 640.0  603.8     350   15.937  13      7.015   22.951
40960.0 67584.0 40928.0  0.0   563712.0 518814.5 1190400.0   862290.5  5760.0 5509.9 640.0  603.8     350   15.937  13      7.015   22.951
68096.0 12800.0  0.0   12336.0 563712.0 235582.2 1190400.0   866370.6  5760.0 5509.9 640.0  603.8     351   15.956  13      7.015   22.971
68096.0 12800.0  0.0   12336.0 563712.0 549692.4 1190400.0   866370.6  5760.0 5509.9 640.0  603.8     351   15.956  13      7.015   22.971
68096.0 65536.0 24800.0  0.0   565248.0 247905.9 1190400.0   878178.6  5760.0 5509.9 640.0  603.8     352   15.985  13      7.015   23.000
68096.0 65536.0 24800.0  0.0   565248.0 563422.4 1190400.0   878178.6  5760.0 5509.9 640.0  603.8     352   15.985  13      7.015   23.000
62976.0 26112.0  0.0   25824.0 565248.0 203062.0 1190400.0   901938.6  5760.0 5509.9 640.0  603.8     353   16.027  13      7.015   23.042
62976.0 26112.0  0.0   25824.0 565248.0 498422.6 1190400.0   901938.6  5760.0 5509.9 640.0  603.8     353   16.027  13      7.015   23.042
62976.0 60416.0 27776.0  0.0   567808.0 204132.5 1190400.0   925722.6  5760.0 5509.9 640.0  603.8     354   16.070  13      7.015   23.085
62976.0 60416.0 27776.0  0.0   567808.0 521671.3 1190400.0   925722.6  5760.0 5509.9 640.0  603.8     354   16.070  13      7.015   23.085
58368.0 60416.0  0.0   23808.0 567808.0 272306.9 1190400.0   953514.6  5760.0 5509.9 640.0  603.8     355   16.113  13      7.015   23.128
58368.0 60416.0 2976.0 23808.0 567808.0 567808.0 1190400.0   956586.6  5760.0 5509.9 640.0  603.8     356   16.113  13      7.015   23.128
58368.0 56832.0 23744.0  0.0   577024.0 265278.3 1190400.0   977354.6  5760.0 5509.9 640.0  603.8     356   16.165  13      7.015   23.179
58368.0 56832.0 23744.0  0.0   577024.0 565158.6 1190400.0   977354.6  5760.0 5509.9 640.0  603.8     357   16.165  13      7.015   23.179
54784.0 56832.0  0.0   24160.0 577024.0 207651.7 1190400.0  1001146.6  5760.0 5509.9 640.0  603.8     357   16.217  13      7.015   23.232
54784.0 56832.0  0.0   24160.0 577024.0 350181.2 1190400.0  1001146.6  5760.0 5509.9 640.0  603.8     357   16.217  13      7.015   23.232
54784.0 56832.0  0.0   24160.0 577024.0 529957.8 1190400.0  1001146.6  5760.0 5509.9 640.0  603.8     357   16.217  13      7.015   23.232
54784.0 53760.0 18094.9  0.0   584704.0 199366.1 1190400.0  1099034.7  5760.0 5509.9 640.0  603.8     358   16.271  13      7.015   23.286
54784.0 53760.0 18094.9  0.0   584704.0 489467.8 1190400.0  1099034.7  5760.0 5509.9 640.0  603.8     358   16.271  13      7.015   23.286
53248.0 53760.0  0.0    0.0   584704.0 69813.7  1177600.0   18443.6   5760.0 5509.9 640.0  603.8     359   16.297  14      7.103   23.401
53248.0 53760.0  0.0    0.0   584704.0 383974.8 1177600.0   18443.6   5760.0 5509.9 640.0  603.8     359   16.297  14      7.103   23.401
49664.0 50688.0 26592.0  0.0   591872.0 70793.7  1177600.0   18443.6   5760.0 5509.9 640.0  603.8     360   16.319  14      7.103   23.422
49664.0 50688.0 26592.0  0.0   591872.0 389365.8 1177600.0   18443.6   5760.0 5509.9 640.0  603.8     360   16.319  14      7.103   23.422
48640.0 50688.0  0.0   24960.0 591872.0 47249.7  1177600.0   45051.7   5760.0 5509.9 640.0  603.8     361   16.356  14      7.103   23.459
48640.0 50688.0  0.0   24960.0 591872.0 342560.9 1177600.0   45051.7   5760.0 5509.9 640.0  603.8     361   16.356  14      7.103   23.459
46592.0 47104.0 28896.0  0.0   599552.0   0.0    1177600.0   70051.7   5760.0 5509.9 640.0  603.8     362   16.401  14      7.103   23.505
46592.0 47104.0 28896.0  0.0   599552.0 311339.9 1177600.0   70051.7   5760.0 5509.9 640.0  603.8     362   16.401  14      7.103   23.505
45568.0 47104.0  0.0   25120.0 599552.0   0.0    1177600.0   98971.7   5760.0 5509.9 640.0  603.8     363   16.445  14      7.103   23.548
45568.0 47104.0  0.0   25120.0 599552.0 287528.4 1177600.0   98971.7   5760.0 5509.9 640.0  603.8     363   16.445  14      7.103   23.548
45568.0 47104.0  0.0   25120.0 599552.0 599017.5 1177600.0   98971.7   5760.0 5509.9 640.0  603.8     364   16.445  14      7.103   23.548
42496.0 43520.0 25056.0  0.0   606208.0 254459.8 1177600.0   124075.7  5760.0 5509.9 640.0  603.8     364   16.496  14      7.103   23.599
42496.0 43520.0 25056.0  0.0   606208.0 537250.7 1177600.0   124075.7  5760.0 5509.9 640.0  603.8     364   16.496  14      7.103   23.599
47616.0 43520.0  0.0   41102.9 606208.0 60597.8  1177600.0   149187.7  5760.0 5509.9 640.0  603.8     365   16.553  14      7.103   23.656
47616.0 43520.0  0.0   41102.9 606208.0 251924.1 1177600.0   149187.7  5760.0 5509.9 640.0  603.8     365   16.553  14      7.103   23.656
47616.0 43520.0  0.0   41102.9 606208.0 500284.0 1177600.0   149187.7  5760.0 5509.9 640.0  603.8     365   16.553  14      7.103   23.656
47616.0 49152.0 6608.0  0.0   600576.0 168110.7 1177600.0   180811.7  5760.0 5509.9 640.0  603.8     366   16.581  14      7.103   23.684
47616.0 49152.0 6608.0  0.0   600576.0 456300.1 1177600.0   180811.7  5760.0 5509.9 640.0  603.8     366   16.581  14      7.103   23.684
47104.0 26624.0  0.0   26272.0 600576.0 132101.2 1177600.0   187115.8  5760.0 5509.9 640.0  603.8     367   16.606  14      7.103   23.709
47104.0 26624.0  0.0   26272.0 600576.0 445364.0 1177600.0   187115.8  5760.0 5509.9 640.0  603.8     367   16.606  14      7.103   23.709
47104.0 45568.0 27296.0  0.0   603648.0 108642.9 1177600.0   212403.8  5760.0 5509.9 640.0  603.8     368   16.644  14      7.103   23.747
47104.0 45568.0 27296.0  0.0   603648.0 422500.3 1177600.0   212403.8  5760.0 5509.9 640.0  603.8     368   16.644  14      7.103   23.747
45056.0 45568.0  0.0   29408.0 603648.0 60360.1  1177600.0   237675.8  5760.0 5509.9 640.0  603.8     369   16.686  14      7.103   23.790
45056.0 45568.0  0.0   29408.0 603648.0 386304.0 1177600.0   237675.8  5760.0 5509.9 640.0  603.8     369   16.686  14      7.103   23.790
43008.0 43008.0 25312.0  0.0   608256.0 36493.5  1177600.0   267091.8  5760.0 5509.9 640.0  603.8     370   16.729  14      7.103   23.833
43008.0 43008.0 25312.0  0.0   608256.0 352770.5 1177600.0   267091.8  5760.0 5509.9 640.0  603.8     370   16.729  14      7.103   23.833
41472.0 43008.0  0.0   25440.0 608256.0   0.0    1177600.0   292451.8  5760.0 5509.9 640.0  603.8     371   16.789  14      7.103   23.892
41472.0 43008.0  0.0   25440.0 608256.0 304117.8 1177600.0   292451.8  5760.0 5509.9 640.0  603.8     371   16.789  14      7.103   23.892
41472.0 43008.0  0.0   25440.0 608256.0 608256.0 1177600.0   292451.8  5760.0 5509.9 640.0  603.8     372   16.789  14      7.103   23.892
40960.0 40448.0 25440.0  0.0   613888.0 188258.2 1177600.0   317931.8  5760.0 5509.9 640.0  603.8     372   16.848  14      7.103   23.952
40960.0 40448.0 25440.0  0.0   613888.0 291085.8 1177600.0   317931.8  5760.0 5509.9 640.0  603.8     372   16.848  14      7.103   23.952
40960.0 40448.0 25440.0  0.0   613888.0 519460.6 1177600.0   317931.8  5760.0 5509.9 640.0  603.8     373   16.848  14      7.103   23.952
40960.0 40448.0  0.0   14288.0 613888.0 161803.5 1177600.0   406025.7  5760.0 5509.9 640.0  603.8     373   16.895  14      7.103   23.998
40960.0 40448.0  0.0   14288.0 613888.0 466477.9 1177600.0   406025.7  5760.0 5509.9 640.0  603.8     373   16.895  14      7.103   23.998
38400.0 39424.0 23856.0  0.0   617472.0 122900.9 1177600.0   420241.7  5760.0 5511.1 640.0  603.8     374   16.921  14      7.103   24.024
38400.0 39424.0 23856.0  0.0   617472.0 430153.7 1177600.0   420241.7  5760.0 5511.1 640.0  603.8     374   16.921  14      7.103   24.024
39424.0 39424.0  0.0   28000.0 617472.0 86176.7  1177600.0   443105.8  5760.0 5511.1 640.0  603.8     375   16.958  14      7.103   24.062
39424.0 39424.0  0.0   28000.0 617472.0 406259.8 1177600.0   443105.8  5760.0 5511.1 640.0  603.8     375   16.958  14      7.103   24.062
37376.0 38400.0 26016.0  0.0   620032.0 49502.0  1177600.0   471145.8  5760.0 5511.1 640.0  603.8     376   17.000  14      7.103   24.103
37376.0 38400.0 26016.0  0.0   620032.0 346513.8 1177600.0   471145.8  5760.0 5511.1 640.0  603.8     376   17.000  14      7.103   24.103
38912.0 38400.0  0.0   29984.0 620032.0   0.0    1177600.0   497217.8  5760.0 5511.1 640.0  603.8     377   17.048  14      7.103   24.151
38912.0 38400.0  0.0   29984.0 620032.0 284838.8 1177600.0   497217.8  5760.0 5511.1 640.0  603.8     377   17.048  14      7.103   24.151
38912.0 38400.0  0.0   29984.0 620032.0 594446.6 1177600.0   497217.8  5760.0 5511.1 640.0  603.8     378   17.048  14      7.103   24.151
36352.0 37376.0 25920.0  0.0   621568.0 223573.5 1177600.0   527241.8  5760.0 5511.1 640.0  603.8     378   17.096  14      7.103   24.199
36352.0 37376.0 25920.0  0.0   621568.0 534091.9 1177600.0   527241.8  5760.0 5511.1 640.0  603.8     378   17.096  14      7.103   24.199
36352.0 37376.0  0.0   26016.0 621568.0 136669.3 1177600.0   553209.8  5760.0 5511.1 640.0  603.8     379   17.160  14      7.103   24.263
36352.0 37376.0  0.0   26016.0 621568.0 360308.8 1177600.0   553209.8  5760.0 5511.1 640.0  603.8     379   17.160  14      7.103   24.263
36352.0 37376.0  0.0   26016.0 621568.0 491550.8 1177600.0   553209.8  5760.0 5511.1 640.0  603.8     379   17.160  14      7.103   24.263
36352.0 36352.0 20094.9  0.0   625152.0   0.0    1177600.0   652961.9  5760.0 5511.1 640.0  603.8     380   17.212  14      7.103   24.315
36352.0 36352.0 20094.9  0.0   625152.0 274606.9 1177600.0   652961.9  5760.0 5511.1 640.0  603.8     380   17.212  14      7.103   24.315
36352.0 36352.0 20094.9  0.0   625152.0 559954.1 1177600.0   652961.9  5760.0 5511.1 640.0  603.8     380   17.212  14      7.103   24.315
36352.0 36352.0  0.0   18672.0 625152.0 211484.6 1177600.0   672801.9  5760.0 5511.1 640.0  603.8     381   17.238  14      7.103   24.341
36352.0 36352.0  0.0   18672.0 625152.0 510050.9 1177600.0   672801.9  5760.0 5511.1 640.0  603.8     381   17.238  14      7.103   24.341
36352.0 36864.0 28288.0  0.0   625152.0 87235.9  1177600.0   690978.0  5760.0 5511.1 640.0  603.8     382   17.279  14      7.103   24.382
36352.0 36864.0 28288.0  0.0   625152.0 386329.9 1177600.0   690978.0  5760.0 5511.1 640.0  603.8     382   17.279  14      7.103   24.382
35840.0 26624.0  0.0   26400.0 625152.0   0.0    1177600.0   719290.0  5760.0 5511.1 640.0  603.8     383   17.328  14      7.103   24.431
35840.0 26624.0  0.0   26400.0 625152.0 299436.4 1177600.0   719290.0  5760.0 5511.1 640.0  603.8     383   17.328  14      7.103   24.431
35840.0 26624.0  0.0   26400.0 625152.0 623826.4 1177600.0   719290.0  5760.0 5511.1 640.0  603.8     384   17.328  14      7.103   24.431
35840.0 36864.0 30240.0  0.0   624640.0 224560.7 1177600.0   745690.0  5760.0 5511.1 640.0  603.8     384   17.376  14      7.103   24.479
35840.0 36864.0 30240.0  0.0   624640.0 536450.5 1177600.0   745690.0  5760.0 5511.1 640.0  603.8     384   17.376  14      7.103   24.479
35840.0 36864.0  0.0   26144.0 624640.0 162261.5 1177600.0   775962.0  5760.0 5511.1 640.0  603.8     385   17.423  14      7.103   24.526
35840.0 36864.0  0.0   26144.0 624640.0 474301.7 1177600.0   775962.0  5760.0 5511.1 640.0  603.8     385   17.423  14      7.103   24.526
34816.0 35328.0 26144.0  0.0   626176.0 87613.8  1177600.0   802130.0  5760.0 5511.1 640.0  603.8     386   17.478  14      7.103   24.581
34816.0 35328.0 26144.0  0.0   626176.0 354550.5 1177600.0   802130.0  5760.0 5511.1 640.0  603.8     386   17.478  14      7.103   24.581
34816.0 35328.0 26144.0  0.0   626176.0 479712.4 1177600.0   802130.0  5760.0 5511.1 640.0  603.8     386   17.478  14      7.103   24.581
34816.0 35328.0 26144.0 3616.0 626176.0 589681.3 1177600.0   808306.0  5760.0 5511.1 640.0  603.8     387   17.478  14      7.103   24.581
37376.0 35328.0  0.0   35310.9 626176.0 286341.6 1177600.0   870146.0  5760.0 5511.1 640.0  603.8     387   17.554  14      7.103   24.658
37376.0 35328.0  0.0   35310.9 626176.0 497579.4 1177600.0   870146.0  5760.0 5511.1 640.0  603.8     387   17.554  14      7.103   24.658
37376.0 62976.0 14960.0  0.0   572928.0 125405.2 1177600.0   893162.1  5760.0 5511.1 640.0  603.8     388   17.584  14      7.103   24.688
37376.0 62976.0 14960.0  0.0   572928.0 444617.6 1177600.0   893162.1  5760.0 5511.1 640.0  603.8     388   17.584  14      7.103   24.688
60928.0 62976.0  0.0   25120.0 572928.0 137049.5 1177600.0   907610.1  5760.0 5511.1 640.0  603.8     389   17.616  14      7.103   24.719
60928.0 62976.0  0.0   25120.0 572928.0 456832.2 1177600.0   907610.1  5760.0 5511.1 640.0  603.8     389   17.616  14      7.103   24.719
54784.0 58880.0 26144.0  0.0   574976.0 149173.8 1177600.0   931762.1  5760.0 5511.1 640.0  603.8     390   17.656  14      7.103   24.759
54784.0 58880.0 26144.0  0.0   574976.0 367196.8 1177600.0   931762.1  5760.0 5511.1 640.0  603.8     390   17.656  14      7.103   24.759
56320.0 58880.0  0.0   28192.0 574976.0 22967.0  1177600.0   955866.1  5760.0 5511.1 640.0  603.8     391   17.704  14      7.103   24.807
56320.0 58880.0  0.0   28192.0 574976.0 241153.8 1177600.0   955866.1  5760.0 5511.1 640.0  603.8     391   17.704  14      7.103   24.807
56320.0 58880.0  0.0   28192.0 574976.0 539725.8 1177600.0   955866.1  5760.0 5511.1 640.0  603.8     391   17.704  14      7.103   24.807
51712.0 54784.0 24096.0  0.0   583680.0 198272.4 1177600.0   984074.2  5760.0 5511.1 640.0  603.8     392   17.755  14      7.103   24.858
51712.0 54784.0 24096.0  0.0   583680.0 489848.6 1177600.0   984074.2  5760.0 5511.1 640.0  603.8     392   17.755  14      7.103   24.858
53248.0 54784.0  0.0   24416.0 583680.0 128334.2 1177600.0  1008194.2  5760.0 5511.1 640.0  603.8     393   17.817  14      7.103   24.921
53248.0 54784.0  0.0   24416.0 583680.0 385003.2 1177600.0  1008194.2  5760.0 5511.1 640.0  603.8     393   17.817  14      7.103   24.921
47616.0 51200.0 28352.0  0.0   590848.0 15825.7  1177600.0  1032650.2  5760.0 5511.1 640.0  603.8     394   17.872  14      7.103   24.976
47616.0 51200.0 28352.0  0.0   590848.0 215438.0 1177600.0  1032650.2  5760.0 5511.1 640.0  603.8     394   17.872  14      7.103   24.976
47616.0 51200.0 28352.0  0.0   590848.0 330324.9 1177600.0  1032650.2  5760.0 5511.1 640.0  603.8     394   17.872  14      7.103   24.976
52224.0 51200.0  0.0   9056.0 590848.0   0.0    1177600.0  1123616.0  5760.0 5511.1 640.0  603.8     395   17.917  15      7.103   25.021
52224.0 51200.0  0.0   9056.0 590848.0   0.0    1177600.0  1123616.0  5760.0 5511.1 640.0  603.8     395   17.917  15      7.103   25.021
52224.0 51200.0  0.0   9056.0 590848.0   0.0    1177600.0  1123616.0  5760.0 5511.1 640.0  603.8     395   17.917  15      7.103   25.021
52224.0 51200.0  0.0    0.0   590848.0   0.0    1398272.0   236108.9  5760.0 5511.1 640.0  603.8     395   17.917  15      7.949   25.866
52224.0 51200.0  0.0    0.0   590848.0 227218.9 1398272.0   236108.9  5760.0 5511.1 640.0  603.8     395   17.917  15      7.949   25.866
52224.0 51200.0  0.0    0.0   590848.0 521397.9 1398272.0   236108.9  5760.0 5511.1 640.0  603.8     395   17.917  15      7.949   25.866
50176.0 50688.0 22960.0  0.0   595456.0 201766.5 1398272.0   298730.8  5760.0 5511.1 640.0  603.8     396   17.944  15      7.949   25.893
50176.0 50688.0 22960.0  0.0   595456.0 510350.8 1398272.0   298730.8  5760.0 5511.1 640.0  603.8     396   17.944  15      7.949   25.893
48128.0 50688.0  0.0   27072.0 595456.0 178242.2 1398272.0   320690.9  5760.0 5511.1 640.0  603.8     397   17.979  15      7.949   25.928
48128.0 50688.0  0.0   27072.0 595456.0 499078.2 1398272.0   320690.9  5760.0 5511.1 640.0  603.8     397   17.979  15      7.949   25.928
47104.0 46592.0 25120.0  0.0   599552.0 167634.0 1398272.0   347786.9  5760.0 5511.1 640.0  603.8     398   18.018  15      7.949   25.967
47104.0 46592.0 25120.0  0.0   599552.0 469027.7 1398272.0   347786.9  5760.0 5511.1 640.0  603.8     398   18.018  15      7.949   25.967
45568.0 46592.0  0.0   29152.0 599552.0 131778.9 1398272.0   372930.9  5760.0 5511.1 640.0  603.8     399   18.061  15      7.949   26.010
45568.0 46592.0  0.0   29152.0 599552.0 443255.1 1398272.0   372930.9  5760.0 5511.1 640.0  603.8     399   18.061  15      7.949   26.010
44032.0 44032.0 25088.0  0.0   606720.0 109143.8 1398272.0   402114.9  5760.0 5511.1 640.0  603.8     400   18.105  15      7.949   26.054
44032.0 44032.0 25088.0  0.0   606720.0 412320.4 1398272.0   402114.9  5760.0 5511.1 640.0  603.8     400   18.105  15      7.949   26.054
42496.0 44032.0  0.0   25408.0 606720.0 48518.8  1398272.0   427226.9  5760.0 5511.1 640.0  603.8     401   18.161  15      7.949   26.110
42496.0 44032.0  0.0   25408.0 606720.0 307336.6 1398272.0   427226.9  5760.0 5511.1 640.0  603.8     401   18.161  15      7.949   26.110
42496.0 44032.0  0.0   25408.0 606720.0 513540.5 1398272.0   427226.9  5760.0 5511.1 640.0  603.8     401   18.161  15      7.949   26.110
42496.0 62976.0 42479.0  0.0   572928.0 48235.9  1398272.0   470498.9  5760.0 5511.1 640.0  603.8     402   18.231  15      7.949   26.181
42496.0 62976.0 42479.0  0.0   572928.0 332469.7 1398272.0   470498.9  5760.0 5511.1 640.0  603.8     402   18.231  15      7.949   26.181
63488.0 10752.0  0.0   10704.0 572928.0   0.0    1398272.0   488355.0  5760.0 5511.1 640.0  603.8     403   18.254  15      7.949   26.203
63488.0 10752.0  0.0   10704.0 572928.0 296459.2 1398272.0   488355.0  5760.0 5511.1 640.0  603.8     403   18.254  15      7.949   26.203
63488.0 60928.0 25152.0  0.0   574464.0 11452.6  1398272.0   498523.0  5760.0 5511.1 640.0  603.8     404   18.280  15      7.949   26.229
63488.0 60928.0 25152.0  0.0   574464.0 320673.5 1398272.0   498523.0  5760.0 5511.1 640.0  603.8     404   18.280  15      7.949   26.229
58368.0 26624.0  0.0   26208.0 574464.0 11465.5  1398272.0   522683.0  5760.0 5511.1 640.0  603.8     405   18.320  15      7.949   26.269
58368.0 26624.0  0.0   26208.0 574464.0 332498.2 1398272.0   522683.0  5760.0 5511.1 640.0  603.8     405   18.320  15      7.949   26.269
