n	3
h	20
t	3
N	3000
k	3
MV	5
ID	Strategy	Direction	ArriveTime	Velocity	Ladder
3370002	ChooseCrossingFastestStrategy	L2R	1028	3	3
1150003	ChooseCrossingFastestStrategy	L2R	363	2	1
3370001	ChooseCrossingFastestStrategy	L2R	1028	3	1
1150002	ChooseCrossingFastestStrategy	R2L	362	2	2
8740001	ChooseCrossingFastestStrategy	L2R	2639	1	1
8740003	ChooseCrossingFastestStrategy	R2L	2639	2	3
8740002	ChooseCrossingFastestStrategy	R2L	2639	2	2
4390002	ChooseCrossingFastestStrategy	L2R	1324	2	3
5500003	ChooseCrossingFastestStrategy	L2R	1668	5	1
4390003	ChooseCrossingFastestStrategy	L2R	1334	1	1
5500002	ChooseCrossingFastestStrategy	L2R	1667	1	3
5500001	ChooseCrossingFastestStrategy	L2R	1667	2	1
4390001	ChooseCrossingFastestStrategy	R2L	1334	2	2
7720001	ChooseCrossingFastestStrategy	R2L	2333	3	2
6610001	ChooseCrossingFastestStrategy	L2R	2000	4	1
6610002	ChooseCrossingFastestStrategy	R2L	2000	1	2
7720003	ChooseCrossingFastestStrategy	L2R	2333	1	1
6610003	ChooseCrossingFastestStrategy	R2L	2001	2	2
7720002	ChooseCrossingFastestStrategy	R2L	2334	3	2
40001	ChooseCrossingFastestStrategy	R2L	19	4	3
40002	ChooseCrossingFastestStrategy	L2R	29	3	1
40003	ChooseCrossingFastestStrategy	R2L	20	2	3
1490002	ChooseCrossingFastestStrategy	R2L	464	2	3
1490003	ChooseCrossingFastestStrategy	L2R	464	3	1
4480001	ChooseCrossingFastestStrategy	R2L	1361	5	2
4480002	ChooseCrossingFastestStrategy	R2L	1362	2	2
1490001	ChooseCrossingFastestStrategy	R2L	464	4	2
4480003	ChooseCrossingFastestStrategy	L2R	1361	1	3
5930002	ChooseCrossingFastestStrategy	R2L	1797	4	2
9080002	ChooseCrossingFastestStrategy	L2R	2741	2	1
5930003	ChooseCrossingFastestStrategy	L2R	1796	3	1
9080003	ChooseCrossingFastestStrategy	R2L	2741	3	3
5930001	ChooseCrossingFastestStrategy	R2L	1796	5	2
9080001	ChooseCrossingFastestStrategy	R2L	2741	1	2
2940001	ChooseCrossingFastestStrategy	L2R	899	1	1
2940002	ChooseCrossingFastestStrategy	R2L	899	4	2
2940003	ChooseCrossingFastestStrategy	L2R	899	2	3
7380001	ChooseCrossingFastestStrategy	R2L	2231	5	2
7380002	ChooseCrossingFastestStrategy	R2L	2231	1	3
7380003	ChooseCrossingFastestStrategy	R2L	2232	3	2
380001	ChooseCrossingFastestStrategy	L2R	131	5	1
2600003	ChooseCrossingFastestStrategy	L2R	798	2	1
2600002	ChooseCrossingFastestStrategy	L2R	797	3	1
380003	ChooseCrossingFastestStrategy	L2R	132	2	1
2600001	ChooseCrossingFastestStrategy	R2L	797	4	2
380002	ChooseCrossingFastestStrategy	R2L	131	2	2
1830003	ChooseCrossingFastestStrategy	L2R	567	2	1
4820001	ChooseCrossingFastestStrategy	R2L	1463	5	2
7040003	ChooseCrossingFastestStrategy	L2R	2129	2	3
1830002	ChooseCrossingFastestStrategy	L2R	566	3	1
7040002	ChooseCrossingFastestStrategy	R2L	2129	4	2
1830001	ChooseCrossingFastestStrategy	R2L	566	3	2
4820003	ChooseCrossingFastestStrategy	L2R	1463	5	3
7040001	ChooseCrossingFastestStrategy	L2R	2129	4	1
4820002	ChooseCrossingFastestStrategy	L2R	1463	4	1
4050001	ChooseCrossingFastestStrategy	L2R	1232	1	1
6270003	ChooseCrossingFastestStrategy	R2L	1899	1	2
9420003	ChooseCrossingFastestStrategy	L2R	2845	1	1
6270002	ChooseCrossingFastestStrategy	R2L	1898	1	2
9420002	ChooseCrossingFastestStrategy	L2R	2844	1	1
4050003	ChooseCrossingFastestStrategy	L2R	1232	5	3
6270001	ChooseCrossingFastestStrategy	L2R	1898	4	1
9420001	ChooseCrossingFastestStrategy	L2R	2843	4	1
4050002	ChooseCrossingFastestStrategy	R2L	1232	1	2
5410002	ChooseCrossingFastestStrategy	L2R	1640	4	1
5410003	ChooseCrossingFastestStrategy	R2L	1641	1	2
5410001	ChooseCrossingFastestStrategy	R2L	1640	3	2
720002	ChooseCrossingFastestStrategy	L2R	233	5	1
720003	ChooseCrossingFastestStrategy	L2R	234	3	1
6860001	ChooseCrossingFastestStrategy	R2L	2075	5	2
6860002	ChooseCrossingFastestStrategy	L2R	2075	2	1
720001	ChooseCrossingFastestStrategy	R2L	233	1	2
6860003	ChooseCrossingFastestStrategy	L2R	2075	4	3
8310002	ChooseCrossingFastestStrategy	R2L	2510	4	3
8310003	ChooseCrossingFastestStrategy	R2L	2511	1	2
8310001	ChooseCrossingFastestStrategy	R2L	2510	2	2
8490001	ChooseCrossingFastestStrategy	L2R	2564	4	1
9600002	ChooseCrossingFastestStrategy	R2L	2897	1	2
9600003	ChooseCrossingFastestStrategy	L2R	2898	3	1
8490003	ChooseCrossingFastestStrategy	L2R	2565	3	1
8490002	ChooseCrossingFastestStrategy	R2L	2564	3	2
9600001	ChooseCrossingFastestStrategy	L2R	2897	2	1
2510002	ChooseCrossingFastestStrategy	L2R	770	2	1
3620003	ChooseCrossingFastestStrategy	L2R	1103	2	3
2510003	ChooseCrossingFastestStrategy	R2L	770	4	3
3620002	ChooseCrossingFastestStrategy	R2L	1103	1	2
3620001	ChooseCrossingFastestStrategy	L2R	1103	2	1
2510001	ChooseCrossingFastestStrategy	R2L	770	2	2
4300001	ChooseCrossingFastestStrategy	R2L	1307	1	2
6520003	ChooseCrossingFastestStrategy	L2R	1974	4	1
6520002	ChooseCrossingFastestStrategy	L2R	1973	2	3
4300003	ChooseCrossingFastestStrategy	L2R	1307	3	3
6520001	ChooseCrossingFastestStrategy	L2R	1973	4	1
4300002	ChooseCrossingFastestStrategy	L2R	1307	4	1
5750003	ChooseCrossingFastestStrategy	R2L	1743	1	2
5750002	ChooseCrossingFastestStrategy	L2R	1742	5	1
5750001	ChooseCrossingFastestStrategy	R2L	1742	4	2
7970001	ChooseCrossingFastestStrategy	L2R	2408	4	1
7970003	ChooseCrossingFastestStrategy	R2L	2408	1	2
7970002	ChooseCrossingFastestStrategy	L2R	2409	2	1
2170001	ChooseCrossingFastestStrategy	R2L	668	3	2
3280002	ChooseCrossingFastestStrategy	R2L	1002	5	2
1060001	ChooseCrossingFastestStrategy	L2R	335	3	1
3280003	ChooseCrossingFastestStrategy	R2L	1003	4	2
1060002	ChooseCrossingFastestStrategy	R2L	335	3	2
2170003	ChooseCrossingFastestStrategy	R2L	669	5	2
1060003	ChooseCrossingFastestStrategy	R2L	335	2	3
2170002	ChooseCrossingFastestStrategy	R2L	668	4	3
3280001	ChooseCrossingFastestStrategy	R2L	1001	1	2
8830002	ChooseCrossingFastestStrategy	R2L	2666	1	3
9940003	ChooseCrossingFastestStrategy	R2L	2999	4	2
8830003	ChooseCrossingFastestStrategy	L2R	2666	2	1
9940002	ChooseCrossingFastestStrategy	L2R	3000	2	1
9940001	ChooseCrossingFastestStrategy	L2R	2999	2	1
8830001	ChooseCrossingFastestStrategy	R2L	2666	4	2
3190001	ChooseCrossingFastestStrategy	R2L	974	2	2
3190002	ChooseCrossingFastestStrategy	L2R	974	4	1
3190003	ChooseCrossingFastestStrategy	R2L	975	4	2
7630001	ChooseCrossingFastestStrategy	L2R	2306	2	1
7630002	ChooseCrossingFastestStrategy	L2R	2306	1	3
7630003	ChooseCrossingFastestStrategy	R2L	2306	3	2
1400001	ChooseCrossingFastestStrategy	R2L	437	4	2
290001	ChooseCrossingFastestStrategy	R2L	104	1	2
290002	ChooseCrossingFastestStrategy	R2L	104	1	3
1400003	ChooseCrossingFastestStrategy	L2R	437	5	1
290003	ChooseCrossingFastestStrategy	R2L	105	5	2
1400002	ChooseCrossingFastestStrategy	R2L	437	1	3
5840001	ChooseCrossingFastestStrategy	L2R	1769	1	1
9170003	ChooseCrossingFastestStrategy	R2L	2768	1	2
4730001	ChooseCrossingFastestStrategy	L2R	1436	4	1
9170002	ChooseCrossingFastestStrategy	L2R	2769	4	1
4730002	ChooseCrossingFastestStrategy	L2R	1436	5	3
5840003	ChooseCrossingFastestStrategy	R2L	1769	1	2
9170001	ChooseCrossingFastestStrategy	L2R	2768	3	1
4730003	ChooseCrossingFastestStrategy	R2L	1436	4	2
5840002	ChooseCrossingFastestStrategy	L2R	1769	3	3
9510001	ChooseCrossingFastestStrategy	L2R	2870	3	1
9510003	ChooseCrossingFastestStrategy	R2L	2870	4	2
9510002	ChooseCrossingFastestStrategy	L2R	2871	1	1
630001	ChooseCrossingFastestStrategy	L2R	206	4	1
1740002	ChooseCrossingFastestStrategy	L2R	540	5	1
2850003	ChooseCrossingFastestStrategy	R2L	873	3	2
1740003	ChooseCrossingFastestStrategy	R2L	539	3	2
2850002	ChooseCrossingFastestStrategy	R2L	872	3	2
630003	ChooseCrossingFastestStrategy	L2R	208	5	1
2850001	ChooseCrossingFastestStrategy	L2R	872	2	1
630002	ChooseCrossingFastestStrategy	L2R	207	3	1
1740001	ChooseCrossingFastestStrategy	L2R	539	1	1
5070001	ChooseCrossingFastestStrategy	L2R	1538	5	1
6180002	ChooseCrossingFastestStrategy	L2R	1871	3	3
7290003	ChooseCrossingFastestStrategy	R2L	2204	1	3
3960001	ChooseCrossingFastestStrategy	L2R	1205	3	1
6180003	ChooseCrossingFastestStrategy	R2L	1871	2	2
7290002	ChooseCrossingFastestStrategy	R2L	2204	1	2
3960002	ChooseCrossingFastestStrategy	R2L	1205	4	2
5070003	ChooseCrossingFastestStrategy	L2R	1538	2	3
7290001	ChooseCrossingFastestStrategy	L2R	2204	4	1
3960003	ChooseCrossingFastestStrategy	R2L	1206	4	2
5070002	ChooseCrossingFastestStrategy	R2L	1538	2	2
6180001	ChooseCrossingFastestStrategy	L2R	1871	4	1
8560002	ChooseCrossingFastestStrategy	R2L	2585	1	2
8560003	ChooseCrossingFastestStrategy	L2R	2586	5	1
8560001	ChooseCrossingFastestStrategy	L2R	2585	3	1
2420001	ChooseCrossingFastestStrategy	R2L	743	4	2
2420002	ChooseCrossingFastestStrategy	R2L	743	3	3
2420003	ChooseCrossingFastestStrategy	R2L	744	1	2
3870003	ChooseCrossingFastestStrategy	R2L	1179	3	2
3870002	ChooseCrossingFastestStrategy	R2L	1178	5	2
3870001	ChooseCrossingFastestStrategy	L2R	1178	4	1
5320001	ChooseCrossingFastestStrategy	R2L	1613	4	2
4210001	ChooseCrossingFastestStrategy	L2R	1280	2	1
4210002	ChooseCrossingFastestStrategy	R2L	1280	4	2
5320003	ChooseCrossingFastestStrategy	R2L	1614	1	2
4210003	ChooseCrossingFastestStrategy	L2R	1280	2	3
5320002	ChooseCrossingFastestStrategy	L2R	1613	5	1
970002	ChooseCrossingFastestStrategy	R2L	308	2	3
2080003	ChooseCrossingFastestStrategy	R2L	641	5	2
8220001	ChooseCrossingFastestStrategy	L2R	2483	1	1
970003	ChooseCrossingFastestStrategy	L2R	308	2	1
2080002	ChooseCrossingFastestStrategy	L2R	642	2	1
7110001	ChooseCrossingFastestStrategy	R2L	2150	2	2
2080001	ChooseCrossingFastestStrategy	L2R	641	2	1
7110002	ChooseCrossingFastestStrategy	L2R	2150	3	1
8220003	ChooseCrossingFastestStrategy	L2R	2485	5	1
970001	ChooseCrossingFastestStrategy	R2L	308	3	2
7110003	ChooseCrossingFastestStrategy	L2R	2150	2	3
8220002	ChooseCrossingFastestStrategy	L2R	2484	5	1
1310003	ChooseCrossingFastestStrategy	L2R	410	1	1
1310002	ChooseCrossingFastestStrategy	R2L	410	5	3
1310001	ChooseCrossingFastestStrategy	R2L	410	1	2
3530001	ChooseCrossingFastestStrategy	L2R	1076	1	1
8900003	ChooseCrossingFastestStrategy	L2R	2688	4	1
8900002	ChooseCrossingFastestStrategy	R2L	2687	2	2
3530003	ChooseCrossingFastestStrategy	L2R	1077	1	1
8900001	ChooseCrossingFastestStrategy	L2R	2687	5	1
3530002	ChooseCrossingFastestStrategy	L2R	1076	4	3
4550001	ChooseCrossingFastestStrategy	L2R	1382	1	1
5660002	ChooseCrossingFastestStrategy	L2R	1715	2	1
6770003	ChooseCrossingFastestStrategy	L2R	2048	4	3
5660003	ChooseCrossingFastestStrategy	L2R	1715	2	3
6770002	ChooseCrossingFastestStrategy	L2R	2048	3	1
4550003	ChooseCrossingFastestStrategy	R2L	1382	4	2
6770001	ChooseCrossingFastestStrategy	R2L	2048	4	2
4550002	ChooseCrossingFastestStrategy	L2R	1382	3	3
5660001	ChooseCrossingFastestStrategy	R2L	1715	3	2
7880001	ChooseCrossingFastestStrategy	R2L	2381	3	2
7880002	ChooseCrossingFastestStrategy	L2R	2381	1	1
7880003	ChooseCrossingFastestStrategy	L2R	2382	5	1
200003	ChooseCrossingFastestStrategy	L2R	77	1	1
200002	ChooseCrossingFastestStrategy	R2L	77	3	3
200001	ChooseCrossingFastestStrategy	R2L	77	1	2
4640002	ChooseCrossingFastestStrategy	R2L	1409	2	2
4640003	ChooseCrossingFastestStrategy	R2L	1410	5	2
4640001	ChooseCrossingFastestStrategy	L2R	1409	4	1
1650001	ChooseCrossingFastestStrategy	R2L	512	3	2
1650003	ChooseCrossingFastestStrategy	L2R	512	2	1
1650002	ChooseCrossingFastestStrategy	R2L	512	1	3
3100003	ChooseCrossingFastestStrategy	L2R	948	1	1
3100002	ChooseCrossingFastestStrategy	L2R	947	1	3
6090001	ChooseCrossingFastestStrategy	R2L	1844	3	2
9240001	ChooseCrossingFastestStrategy	L2R	2789	1	1
3100001	ChooseCrossingFastestStrategy	L2R	947	2	1
6090002	ChooseCrossingFastestStrategy	R2L	1845	1	2
9240002	ChooseCrossingFastestStrategy	R2L	2789	1	2
6090003	ChooseCrossingFastestStrategy	R2L	1846	5	2
9240003	ChooseCrossingFastestStrategy	R2L	2789	2	3
6430002	ChooseCrossingFastestStrategy	L2R	1946	2	1
7540003	ChooseCrossingFastestStrategy	L2R	2280	5	1
6430003	ChooseCrossingFastestStrategy	R2L	1947	5	2
7540002	ChooseCrossingFastestStrategy	R2L	2279	4	2
7540001	ChooseCrossingFastestStrategy	L2R	2279	4	1
6430001	ChooseCrossingFastestStrategy	R2L	1946	4	2
2760002	ChooseCrossingFastestStrategy	R2L	845	2	2
4980003	ChooseCrossingFastestStrategy	R2L	1512	2	2
540001	ChooseCrossingFastestStrategy	R2L	179	2	2
2760003	ChooseCrossingFastestStrategy	L2R	830	5	3
4980002	ChooseCrossingFastestStrategy	L2R	1511	2	1
540002	ChooseCrossingFastestStrategy	L2R	179	4	1
4980001	ChooseCrossingFastestStrategy	R2L	1511	2	2
540003	ChooseCrossingFastestStrategy	R2L	179	2	3
2760001	ChooseCrossingFastestStrategy	L2R	845	3	1
1990002	ChooseCrossingFastestStrategy	R2L	614	4	3
7200001	ChooseCrossingFastestStrategy	L2R	2177	3	1
1990003	ChooseCrossingFastestStrategy	L2R	614	5	1
7200003	ChooseCrossingFastestStrategy	L2R	2178	3	1
1990001	ChooseCrossingFastestStrategy	R2L	614	3	2
7200002	ChooseCrossingFastestStrategy	R2L	2177	1	3
8470001	ChooseCrossingFastestStrategy	L2R	2558	4	1
9580002	ChooseCrossingFastestStrategy	R2L	2891	3	3
9580003	ChooseCrossingFastestStrategy	L2R	2891	5	1
8470003	ChooseCrossingFastestStrategy	R2L	2558	5	3
8470002	ChooseCrossingFastestStrategy	R2L	2558	1	2
9580001	ChooseCrossingFastestStrategy	R2L	2891	5	2
5570001	ChooseCrossingFastestStrategy	L2R	1688	4	1
5570002	ChooseCrossingFastestStrategy	R2L	1688	3	2
5570003	ChooseCrossingFastestStrategy	L2R	1688	2	3
7020003	ChooseCrossingFastestStrategy	L2R	2123	1	3
7020002	ChooseCrossingFastestStrategy	R2L	2123	2	2
7020001	ChooseCrossingFastestStrategy	L2R	2123	4	1
880001	ChooseCrossingFastestStrategy	R2L	281	2	2
880003	ChooseCrossingFastestStrategy	L2R	282	1	1
880002	ChooseCrossingFastestStrategy	L2R	281	4	1
8650003	ChooseCrossingFastestStrategy	R2L	2613	4	2
8650002	ChooseCrossingFastestStrategy	R2L	2612	1	3
8650001	ChooseCrossingFastestStrategy	R2L	2612	2	2
9760001	ChooseCrossingFastestStrategy	R2L	2945	5	2
9760002	ChooseCrossingFastestStrategy	L2R	2945	4	1
9760003	ChooseCrossingFastestStrategy	R2L	2945	1	3
3780001	ChooseCrossingFastestStrategy	R2L	1151	3	2
2670001	ChooseCrossingFastestStrategy	R2L	818	2	2
2670002	ChooseCrossingFastestStrategy	L2R	818	5	1
3780003	ChooseCrossingFastestStrategy	L2R	1151	2	3
2670003	ChooseCrossingFastestStrategy	L2R	819	1	1
3780002	ChooseCrossingFastestStrategy	L2R	1151	4	1
6680001	ChooseCrossingFastestStrategy	L2R	2021	2	1
4460001	ChooseCrossingFastestStrategy	L2R	1345	2	3
4460002	ChooseCrossingFastestStrategy	L2R	1355	2	1
6680003	ChooseCrossingFastestStrategy	L2R	2022	4	1
4460003	ChooseCrossingFastestStrategy	L2R	1346	4	3
6680002	ChooseCrossingFastestStrategy	L2R	2021	5	3
5910002	ChooseCrossingFastestStrategy	R2L	1791	1	2
5910003	ChooseCrossingFastestStrategy	R2L	1792	4	2
5910001	ChooseCrossingFastestStrategy	R2L	1790	5	2
8130001	ChooseCrossingFastestStrategy	L2R	2456	5	1
8130002	ChooseCrossingFastestStrategy	R2L	2456	2	2
8130003	ChooseCrossingFastestStrategy	R2L	2456	3	3
110001	ChooseCrossingFastestStrategy	R2L	50	4	3
1220002	ChooseCrossingFastestStrategy	L2R	383	2	1
2330003	ChooseCrossingFastestStrategy	L2R	717	4	1
1220003	ChooseCrossingFastestStrategy	L2R	384	4	1
2330002	ChooseCrossingFastestStrategy	L2R	716	5	1
110003	ChooseCrossingFastestStrategy	R2L	52	1	3
2330001	ChooseCrossingFastestStrategy	R2L	716	2	2
110002	ChooseCrossingFastestStrategy	R2L	51	3	3
1220001	ChooseCrossingFastestStrategy	R2L	383	4	2
3440001	ChooseCrossingFastestStrategy	R2L	1049	1	2
3440002	ChooseCrossingFastestStrategy	R2L	1050	2	2
3440003	ChooseCrossingFastestStrategy	L2R	1049	2	1
8990001	ChooseCrossingFastestStrategy	L2R	2714	1	1
8990003	ChooseCrossingFastestStrategy	L2R	2716	1	1
8990002	ChooseCrossingFastestStrategy	L2R	2715	2	1
3350003	ChooseCrossingFastestStrategy	L2R	1022	2	1
3350002	ChooseCrossingFastestStrategy	R2L	1023	5	2
6340001	ChooseCrossingFastestStrategy	R2L	1919	3	2
3350001	ChooseCrossingFastestStrategy	R2L	1022	5	2
6340002	ChooseCrossingFastestStrategy	L2R	1919	2	1
6340003	ChooseCrossingFastestStrategy	R2L	1920	3	2
7790002	ChooseCrossingFastestStrategy	R2L	2355	1	2
7790003	ChooseCrossingFastestStrategy	L2R	2354	1	1
7790001	ChooseCrossingFastestStrategy	R2L	2354	4	2
450002	ChooseCrossingFastestStrategy	R2L	152	2	3
1560003	ChooseCrossingFastestStrategy	R2L	486	4	2
450003	ChooseCrossingFastestStrategy	R2L	153	1	2
1560002	ChooseCrossingFastestStrategy	R2L	485	4	3
1560001	ChooseCrossingFastestStrategy	R2L	485	5	2
450001	ChooseCrossingFastestStrategy	R2L	152	4	2
4890002	ChooseCrossingFastestStrategy	R2L	1485	4	2
6000003	ChooseCrossingFastestStrategy	R2L	1819	1	2
4890003	ChooseCrossingFastestStrategy	L2R	1484	3	1
6000002	ChooseCrossingFastestStrategy	R2L	1818	5	2
6000001	ChooseCrossingFastestStrategy	R2L	1817	4	2
4890001	ChooseCrossingFastestStrategy	R2L	1484	1	2
9330002	ChooseCrossingFastestStrategy	R2L	2816	1	2
9330003	ChooseCrossingFastestStrategy	R2L	2816	3	3
9330001	ChooseCrossingFastestStrategy	L2R	2816	4	1
7450001	ChooseCrossingFastestStrategy	L2R	2252	1	1
9670003	ChooseCrossingFastestStrategy	L2R	2919	5	1
9670002	ChooseCrossingFastestStrategy	L2R	2918	4	1
7450003	ChooseCrossingFastestStrategy	R2L	2252	1	3
9670001	ChooseCrossingFastestStrategy	R2L	2918	2	2
7450002	ChooseCrossingFastestStrategy	R2L	2252	2	2
3010001	ChooseCrossingFastestStrategy	L2R	920	4	1
4120002	ChooseCrossingFastestStrategy	L2R	1253	3	3
5230003	ChooseCrossingFastestStrategy	R2L	1587	3	2
790001	ChooseCrossingFastestStrategy	R2L	254	3	2
1900001	ChooseCrossingFastestStrategy	R2L	587	2	2
4120003	ChooseCrossingFastestStrategy	R2L	1253	3	2
5230002	ChooseCrossingFastestStrategy	L2R	1586	5	1
790002	ChooseCrossingFastestStrategy	R2L	254	1	3
1900002	ChooseCrossingFastestStrategy	R2L	587	4	3
3010003	ChooseCrossingFastestStrategy	R2L	921	2	2
5230001	ChooseCrossingFastestStrategy	R2L	1586	2	2
790003	ChooseCrossingFastestStrategy	L2R	254	3	1
1900003	ChooseCrossingFastestStrategy	R2L	588	3	2
3010002	ChooseCrossingFastestStrategy	R2L	920	2	2
4120001	ChooseCrossingFastestStrategy	L2R	1253	2	1
1130001	ChooseCrossingFastestStrategy	L2R	356	5	1
1130003	ChooseCrossingFastestStrategy	R2L	356	4	3
1130002	ChooseCrossingFastestStrategy	R2L	356	2	2
2580003	ChooseCrossingFastestStrategy	R2L	792	4	2
8720001	ChooseCrossingFastestStrategy	R2L	2633	2	2
2580002	ChooseCrossingFastestStrategy	R2L	791	4	3
2580001	ChooseCrossingFastestStrategy	R2L	791	2	2
8720003	ChooseCrossingFastestStrategy	L2R	2633	2	1
8720002	ChooseCrossingFastestStrategy	R2L	2633	4	3
4030001	ChooseCrossingFastestStrategy	R2L	1226	1	2
4030003	ChooseCrossingFastestStrategy	R2L	1227	3	2
4030002	ChooseCrossingFastestStrategy	R2L	1227	3	2
4370002	ChooseCrossingFastestStrategy	L2R	1329	5	1
5480003	ChooseCrossingFastestStrategy	R2L	1663	1	2
4370003	ChooseCrossingFastestStrategy	L2R	1330	5	1
5480002	ChooseCrossingFastestStrategy	R2L	1662	3	2
5480001	ChooseCrossingFastestStrategy	R2L	1661	2	2
4370001	ChooseCrossingFastestStrategy	L2R	1328	1	1
7270002	ChooseCrossingFastestStrategy	R2L	2198	1	3
8380003	ChooseCrossingFastestStrategy	L2R	2532	2	1
7270003	ChooseCrossingFastestStrategy	R2L	2199	5	2
8380002	ChooseCrossingFastestStrategy	L2R	2531	2	1
8380001	ChooseCrossingFastestStrategy	R2L	2531	1	2
7270001	ChooseCrossingFastestStrategy	R2L	2198	4	2
2240002	ChooseCrossingFastestStrategy	L2R	690	2	1
20001	ChooseCrossingFastestStrategy	L2R	23	1	1
2240003	ChooseCrossingFastestStrategy	R2L	689	3	2
20002	ChooseCrossingFastestStrategy	L2R	10	3	2
20003	ChooseCrossingFastestStrategy	R2L	10	4	3
2240001	ChooseCrossingFastestStrategy	L2R	689	2	1
1470002	ChooseCrossingFastestStrategy	L2R	459	2	1
1470003	ChooseCrossingFastestStrategy	L2R	459	2	1
1470001	ChooseCrossingFastestStrategy	L2R	458	1	1
9060002	ChooseCrossingFastestStrategy	R2L	2735	3	3
3690001	ChooseCrossingFastestStrategy	R2L	1124	2	2
9060003	ChooseCrossingFastestStrategy	L2R	2735	2	1
3690002	ChooseCrossingFastestStrategy	L2R	1124	5	1
3690003	ChooseCrossingFastestStrategy	L2R	1124	5	3
9060001	ChooseCrossingFastestStrategy	R2L	2735	5	2
4710003	ChooseCrossingFastestStrategy	R2L	1431	4	2
4710002	ChooseCrossingFastestStrategy	L2R	1430	1	1
4710001	ChooseCrossingFastestStrategy	R2L	1430	5	2
6930001	ChooseCrossingFastestStrategy	R2L	2096	4	2
8040002	ChooseCrossingFastestStrategy	R2L	2429	1	3
5820001	ChooseCrossingFastestStrategy	L2R	1763	3	1
8040003	ChooseCrossingFastestStrategy	L2R	2429	3	1
5820002	ChooseCrossingFastestStrategy	L2R	1763	1	1
6930003	ChooseCrossingFastestStrategy	R2L	2098	4	2
5820003	ChooseCrossingFastestStrategy	L2R	1763	3	3
6930002	ChooseCrossingFastestStrategy	R2L	2097	5	2
8040001	ChooseCrossingFastestStrategy	R2L	2429	2	2
360001	ChooseCrossingFastestStrategy	R2L	125	4	2
360003	ChooseCrossingFastestStrategy	L2R	126	5	1
360002	ChooseCrossingFastestStrategy	L2R	125	3	1
1810003	ChooseCrossingFastestStrategy	L2R	562	5	1
4800001	ChooseCrossingFastestStrategy	L2R	1441	5	3
1810002	ChooseCrossingFastestStrategy	L2R	561	1	1
1810001	ChooseCrossingFastestStrategy	L2R	560	3	1
4800003	ChooseCrossingFastestStrategy	L2R	1457	3	1
4800002	ChooseCrossingFastestStrategy	R2L	1457	4	2
6250003	ChooseCrossingFastestStrategy	L2R	1892	2	1
9400003	ChooseCrossingFastestStrategy	R2L	2837	4	3
6250002	ChooseCrossingFastestStrategy	R2L	1893	2	2
9400002	ChooseCrossingFastestStrategy	R2L	2837	3	2
6250001	ChooseCrossingFastestStrategy	R2L	1892	2	2
9400001	ChooseCrossingFastestStrategy	L2R	2837	4	1
3260001	ChooseCrossingFastestStrategy	R2L	995	5	2
2150001	ChooseCrossingFastestStrategy	L2R	662	4	1
2150002	ChooseCrossingFastestStrategy	R2L	662	2	2
3260003	ChooseCrossingFastestStrategy	L2R	995	2	3
2150003	ChooseCrossingFastestStrategy	L2R	663	5	1
3260002	ChooseCrossingFastestStrategy	L2R	995	3	1
7700001	ChooseCrossingFastestStrategy	L2R	2327	5	1
6590001	ChooseCrossingFastestStrategy	R2L	1994	5	2
6590002	ChooseCrossingFastestStrategy	R2L	1995	3	2
7700003	ChooseCrossingFastestStrategy	R2L	2328	1	2
6590003	ChooseCrossingFastestStrategy	L2R	1994	1	1
7700002	ChooseCrossingFastestStrategy	R2L	2327	1	2
700002	ChooseCrossingFastestStrategy	L2R	227	4	1
700003	ChooseCrossingFastestStrategy	R2L	227	2	2
700001	ChooseCrossingFastestStrategy	L2R	229	2	1
5140002	ChooseCrossingFastestStrategy	R2L	1559	3	2
2920001	ChooseCrossingFastestStrategy	R2L	893	1	2
5140003	ChooseCrossingFastestStrategy	R2L	1560	2	2
2920002	ChooseCrossingFastestStrategy	R2L	894	1	2
2920003	ChooseCrossingFastestStrategy	R2L	895	5	2
5140001	ChooseCrossingFastestStrategy	L2R	1559	2	1
8630003	ChooseCrossingFastestStrategy	R2L	2606	3	3
7360001	ChooseCrossingFastestStrategy	R2L	2225	3	2
8630002	ChooseCrossingFastestStrategy	R2L	2606	1	2
7360002	ChooseCrossingFastestStrategy	R2L	2225	1	2
8630001	ChooseCrossingFastestStrategy	L2R	2606	3	1
7360003	ChooseCrossingFastestStrategy	L2R	2225	3	1
9740001	ChooseCrossingFastestStrategy	L2R	2939	4	1
9740002	ChooseCrossingFastestStrategy	L2R	2940	2	1
9740003	ChooseCrossingFastestStrategy	R2L	2939	2	2
4280001	ChooseCrossingFastestStrategy	R2L	1301	5	2
4280003	ChooseCrossingFastestStrategy	R2L	1303	3	2
4280002	ChooseCrossingFastestStrategy	R2L	1302	4	2
5730003	ChooseCrossingFastestStrategy	R2L	1736	2	2
5730002	ChooseCrossingFastestStrategy	L2R	1736	3	3
5730001	ChooseCrossingFastestStrategy	L2R	1736	2	1
1040003	ChooseCrossingFastestStrategy	L2R	329	2	1
7180001	ChooseCrossingFastestStrategy	R2L	2156	4	3
1040002	ChooseCrossingFastestStrategy	R2L	329	5	3
1040001	ChooseCrossingFastestStrategy	R2L	329	4	2
7180003	ChooseCrossingFastestStrategy	L2R	2171	2	1
7180002	ChooseCrossingFastestStrategy	R2L	2171	4	2
8810002	ChooseCrossingFastestStrategy	L2R	2660	4	1
9920003	ChooseCrossingFastestStrategy	R2L	2993	3	2
